SBS,JS,r_pearson,RMSD,p_rand,FDR,FDR_BH
SBS92,0.0245999525882498,0.727185451075306,0.0275688871255878,8e-06,0.00042762760844242,0.000688
SBS42,0.0324494234758891,0.662126733745837,0.0338685499460778,3.8e-05,0.00101561557005075,0.00157666666666667
SBS52,0.0338194693859399,0.672666154912335,0.0296153427170317,5.5e-05,0.000979979936013879,0.00157666666666667
SBS39,0.0592683382588499,0.228141381787042,0.0413229500017767,0.001531,0.020459308391417,0.0263755384615385
SBS37,0.060550891291876,0.217269485978177,0.0412486481017407,0.001717,0.0183559150923909,0.0263755384615385
SBS4,0.0623160954414997,0.363723575565344,0.0483269126529046,0.001997,0.0177910902929065,0.0263755384615385
SBS98,0.0659611429374517,0.306485048446379,0.0415628338816032,0.002755,0.0210377510939083,0.0263755384615385
SBS36,0.0660604236281798,0.258148373210065,0.0430889406370224,0.002779,0.0185683925603357,0.0263755384615385
SBS87,0.0666140636632282,0.401218890425716,0.0401796817512319,0.002922,0.0173545537759549,0.0263755384615385
SBS5,0.0672852396405742,0.190042244145095,0.043250436340148,0.003082,0.0164743536152442,0.0263755384615385
SBS19,0.0689733899745664,0.45771948579391,0.044162974999243,0.003509,0.0170516508866415,0.0263755384615385
SBS86,0.0701861292407184,0.196097004993209,0.0471763149883478,0.003836,0.0170872865206784,0.0263755384615385
SBS25,0.07068385611078,0.419831758512181,0.0473027142096469,0.003987,0.0163937622582685,0.0263755384615385
SBS29,0.0748426581068459,0.354963946982651,0.0443285499450296,0.005374,0.0205184889979425,0.030234375
SBS95,0.0749671709656556,0.159816230272163,0.0465628668257504,0.00543,0.0193501492820195,0.030234375
SBS53,0.0754242239616037,0.183580894223024,0.0454398781408167,0.005625,0.0187922288866298,0.030234375
SBS97,0.0776686683529444,0.0453968434845629,0.0463223458604151,0.006604,0.0207650935746599,0.0334084705882353
SBS22a,0.0805723020817368,0.354306457211653,0.0530959021774717,0.008009,0.0237838160834399,0.0382652222222222
