SBS,JS,r_pearson,RMSD,p_rand,FDR,FDR_BH
SBS33,0.431681888282441,-0.111907856153234,0.147595252106717,0.994248,1,0.999993
SBS17b,0.43456842431637,-0.0696193577819358,0.162984566421847,0.994765,1,0.999993
SBS34,0.445639667582069,-0.0708829523959743,0.132850491707065,0.996352,1,0.999993
SBS88,0.447309522185625,-0.495837609923143,0.106692886067174,0.996559,1,0.999993
SBS10b,0.468965452049747,0.105640768152671,0.112667777952339,0.998345,1,0.999993
SBS50,0.47992169934088,-0.30237027673095,0.137447930985155,0.998874,1,0.999993
SBS53,0.499871948991682,-0.426814788559679,0.189503314670707,0.999467,1,0.999993
SBS84,0.50346317205756,-0.3588114517168,0.150967884694643,0.999531,1,0.999993
SBS23,0.51107307349203,-0.410994889454896,0.114117412350578,0.99965,1,0.999993
SBS2,0.529021636564083,-0.330187852659141,0.148680748724651,0.999832,1,0.999993
SBS13,0.602344635945268,-0.0950342082224248,0.173570769494021,0.999993,0.997765681333519,0.999993
