SBS,JS,r_pearson,RMSD,p_rand,FDR,FDR_BH
SBS38,0.102229461440915,-0.19647855687654,0.0516488212193406,0.026839,0.0623755292553593,0.10035452173913
SBS8,0.105510685483679,-0.224642751289465,0.0544804452744611,0.031172,0.0694271240123287,0.111699666666667
SBS55,0.107147231215535,0.601750781088377,0.0544561799602575,0.033522,0.071674663451034,0.11531568
SBS46,0.108084157158158,0.135024695692409,0.0532521134192443,0.034929,0.0718105996888716,0.115534384615385
SBS89,0.110755569991348,0.192011971304737,0.0633829091096962,0.039218,0.0776421275365501,0.121020428571429
SBS94,0.110881174438494,-0.0369782260344081,0.0572523263385809,0.039402,0.075220459945751,0.121020428571429
SBS49,0.114988549431659,0.0586453153732331,0.0630235040916319,0.046699,0.0860766452010887,0.138486689655172
SBS16,0.1158299570438,0.472764979651672,0.0574439173210599,0.048332,0.086117073213496,0.138551733333333
SBS22b,0.118355767579881,0.303110080083856,0.0621350473297992,0.053355,0.0920002864856666,0.1472078125
SBS45,0.119028895808089,0.150724129644629,0.0634940450924202,0.054775,0.0914972744235686,0.1472078125
SBS12,0.123836043113709,0.0741391434258785,0.0566365753610386,0.065702,0.10642420124956,0.171223393939394
SBS93,0.126724845982292,-0.0438215494227931,0.0669429554849961,0.072781,0.114423400625176,0.184093117647059
SBS30,0.131996241542533,-0.216084064263638,0.061378175023897,0.087185,0.133152546578759,0.214226
SBS48,0.133761673031765,0.345250989938484,0.0552184678896959,0.092182,0.136873500699442,0.220212555555556
SBS7b,0.139362334346785,0.391039044301492,0.0622259967339448,0.109446,0.158115308221585,0.253385421052632
SBS40b,0.140145233257011,-0.0522181913422174,0.0786540706105292,0.111961,0.157492153515861,0.253385421052632
SBS7a,0.145938975503575,0.405978909253018,0.065553166878458,0.131789,0.18063017592634,0.290611641025641
SBS33,0.151643472771251,-0.158822997727696,0.0743646424526215,0.153607,0.205270606406296,0.33025505
SBS15,0.152684233696994,0.184548455411355,0.0620092729655213,0.157784,0.205709739544143,0.33096156097561
SBS9,0.158141696382565,0.150356922530754,0.0756861237838234,0.180145,0.229270760484702,0.364686909090909
SBS26,0.158675513530103,-0.319848930190784,0.0704354010886735,0.182408,0.226752025583619,0.364686909090909
SBS18,0.159636504688705,-0.10419563777837,0.0753127514821631,0.186584,0.226671788902331,0.364686909090909
SBS96,0.174268237736341,-0.296833746022023,0.0709974836406683,0.254733,0.302585732170453,0.486823066666667
SBS31,0.180311673578318,-0.0776524927912409,0.076542400945036,0.285217,0.331431151079135,0.533231782608696
SBS11,0.18840472525448,-0.166876217076979,0.0684817397553542,0.327933,0.372960650317415,0.600047617021277
SBS58,0.19631862721599,0.382250383006134,0.0725322292184664,0.371199,0.413372241214109,0.651706244897959
SBS99,0.19634067938444,0.252482430359949,0.0726232961646653,0.371321,0.405069161210326,0.651706244897959
SBS57,0.19927272202904,-0.181689611854716,0.0902817625728432,0.387582,0.414351909338325,0.66664104
SBS91,0.202810584610234,-0.126047884618236,0.0944332263278016,0.40733,0.426925376830517,0.686870196078431
SBS51,0.204674976817129,0.573736521499626,0.107382150389567,0.417744,0.429420354954736,0.690884307692308
SBS85,0.20671591175694,0.403772337990421,0.086107714147599,0.428972,0.432642147284816,0.696067773584906
