SBS,JS,r_pearson,RMSD,p_rand,FDR,FDR_BH
SBS23,0.384249329866017,0.00717561137320629,0.0898459285145943,0.977521,0.730124245433429,0.999968
SBS84,0.390002495205403,-0.356407143624687,0.113927764831232,0.98072,0.722614790976185,0.999968
SBS30,0.400092505109047,-0.00919173722127612,0.173781181654941,0.985382,0.716369184397387,0.999968
SBS28,0.43181392963353,-0.108913388836607,0.169680174113225,0.994272,0.713321232783286,0.999968
SBS47,0.435227280662785,-0.1280491920835,0.148332462024202,0.994877,0.704485729272703,0.999968
SBS54,0.457098414257824,-0.134948872190902,0.130023466204996,0.997509,0.697293721114339,0.999968
SBS10a,0.465822580351608,-0.101144889683607,0.167360637568643,0.998149,0.688908937658028,0.999968
SBS88,0.473558742899466,-0.0960158274021651,0.16192993824201,0.998586,0.680595417282317,0.999968
SBS57,0.488023882406987,-0.0452308789273198,0.205956396701871,0.999155,0.672576024132408,0.999968
SBS44,0.490172812416819,-0.181248359467164,0.136522209432094,0.999208,0.664409119091301,0.999968
SBS99,0.494684136047402,-0.0615366976347166,0.130830847050975,0.999345,0.656494188598579,0.999968
SBS10b,0.535763218714955,-0.0956312517860713,0.198064654292133,0.999876,0.649023455786075,0.999968
SBS56,0.546334502635838,-0.070890227718328,0.162957036163727,0.999924,0.641418676154533,0.999968
SBS17b,0.574834616984611,-0.141775394217425,0.175893876693298,0.999968,0.633988215829242,0.999968
