offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
9.298245614035087783e+03,8.000000000000000000e+02,-9.454632939507064293e+00,-9.454632939507064293e+00,-4.219479096125489741e+04,-4.219479096125489741e+04,-2.151947788203844539e+03,-2.151947788203844539e+03,-4.219111753052481072e+04,-1.855531079336148803e+00,-2.145630173599374302e+03
9.248120300751879768e+03,8.000000000000000000e+02,-9.454393057046218019e+00,-9.454393057046218019e+00,-4.219479087302819244e+04,-4.219479087302819244e+04,-2.151946984862395766e+03,-2.151946984862395766e+03,-4.219111785128266638e+04,-1.856049057318578166e+00,-2.145631597764805065e+03
9.197994987468671752e+03,8.000000000000000000e+02,-9.454149274195515318e+00,-9.454149274195515318e+00,-4.219479078311780177e+04,-4.219479078311780177e+04,-4.219111817633292230e+04,-2.151946164056574162e+03,-2.151946164056574162e+03,-1.856576185816261271e+00,-2.145633054583961439e+03
9.147869674185463737e+03,8.000000000000000000e+02,-9.453901506270995014e+00,-9.453901506270995014e+00,-4.219479069148166309e+04,-4.219479069148166309e+04,-4.219111850575808785e+04,-2.151945325266980944e+03,-2.151945325266980944e+03,-1.857112689448953802e+00,-2.145634545042740683e+03
9.097744360902255721e+03,8.000000000000000000e+02,-9.453649666000274010e+00,-9.453649666000274010e+00,-4.219479059807596786e+04,-4.219479059807596786e+04,-4.219111883964255685e+04,-2.151944467954761421e+03,-2.151944467954761421e+03,-1.857658800037695901e+00,-2.145636070163929617e+03
9.047619047619047706e+03,8.000000000000000000e+02,-9.453393663901806576e+00,-9.453393663901806576e+00,-4.219479050285591802e+04,-4.219479050285591802e+04,-4.219111917807334248e+04,-2.151943591560569075e+03,-2.151943591560569075e+03,-1.858214756960832936e+00,-2.145637631008858989e+03
8.997493734335839690e+03,8.000000000000000000e+02,-9.453133408023859374e+00,-9.453133408023859374e+00,-4.219479040577510023e+04,-4.219479040577510023e+04,-4.219111952113986627e+04,-2.151942695503603773e+03,-2.151942695503603773e+03,-1.858780807356819498e+00,-2.145639228679129246e+03
8.947368421052631675e+03,8.000000000000000000e+02,-9.452868803824458155e+00,-9.452868803824458155e+00,-4.219479030678591516e+04,-4.219479030678591516e+04,-4.219111986893419089e+04,-2.151941779180760932e+03,-2.151941779180760932e+03,-1.859357206538900575e+00,-2.145640864318449530e+03
8.897243107769423659e+03,8.000000000000000000e+02,-9.452599754044058500e+00,-9.452599754044058500e+00,-4.219479020583887177e+04,-4.219479020583887177e+04,-4.219112022155043087e+04,-2.151940841965413711e+03,-2.151940841965413711e+03,-1.859944218223296586e+00,-2.145642539114543524e+03
8.847117794486215644e+03,8.000000000000000000e+02,-9.452326158872892847e+00,-9.452326158872892847e+00,-4.219479010288366408e+04,-4.219479010288366408e+04,-4.219112057908592396e+04,-2.151939883206513059e+03,-2.151939883206513059e+03,-1.860542115006907027e+00,-2.145644254301184901e+03
8.796992481203007628e+03,8.000000000000000000e+02,-9.452047915541697876e+00,-9.452047915541697876e+00,-4.219478999786733766e+04,-4.219478999786733766e+04,-4.219112094164064911e+04,-2.151938902227284416e+03,-2.151938902227284416e+03,-1.861151178632155734e+00,-2.145646011160325543e+03
8.746867167919799613e+03,8.000000000000000000e+02,-9.451764918459957698e+00,-9.451764918459957698e+00,-4.219478989073635603e+04,-4.219478989073635603e+04,-4.219112130931753200e+04,-2.151937898324097205e+03,-2.151937898324097205e+03,-1.861771700465949309e+00,-2.145647811024344264e+03
8.696741854636591597e+03,8.000000000000000000e+02,-9.451477058948512422e+00,-9.451477058948512422e+00,-4.219478978143467975e+04,-4.219478978143467975e+04,-4.219112168222238688e+04,-2.151936870765099229e+03,-2.151936870765099229e+03,-1.862403981793833596e+00,-2.145649655278414230e+03
8.646616541353383582e+03,8.000000000000000000e+02,-9.451184225288670859e+00,-9.451184225288670859e+00,-4.219478966990493063e+04,-4.219478966990493063e+04,-4.219112206046425854e+04,-2.151935818788952020e+03,-2.151935818788952020e+03,-1.863048334410389639e+00,-2.145651545362999059e+03
8.596491228070175566e+03,8.000000000000000000e+02,-9.450886302536673611e+00,-9.450886302536673611e+00,-4.219478955608770048e+04,-4.219478955608770048e+04,-4.219112244415545865e+04,-2.151934741603334260e+03,-2.151934741603334260e+03,-1.863705080927198443e+00,-2.145653482776494911e+03
8.546365914786967551e+03,8.000000000000000000e+02,-9.450583172374535934e+00,-9.450583172374535934e+00,-4.219478943992182030e+04,-4.219478943992182030e+04,-4.219112283341145667e+04,-2.151933638383436119e+03,-2.151933638383436119e+03,-1.864374555293124569e+00,-2.145655469078011265e+03
8.496240601503759535e+03,8.000000000000000000e+02,-9.450274712995451409e+00,-9.450274712995451409e+00,-4.219478932134388015e+04,-4.219478932134388015e+04,-4.219112322835175291e+04,-2.151932508270380822e+03,-2.151932508270380822e+03,-1.865057103391875692e+00,-2.145657505890310858e+03
8.446115288220551520e+03,8.000000000000000000e+02,-9.449960799147447688e+00,-9.449960799147447688e+00,-4.219478920028860011e+04,-4.219478920028860011e+04,-4.219112362909888907e+04,-2.151931350369535721e+03,-2.151931350369535721e+03,-1.865753083424158687e+00,-2.145659594902908793e+03
8.395989974937343504e+03,8.000000000000000000e+02,-9.449641301846895658e+00,-9.449641301846895658e+00,-4.219478907668868487e+04,-4.219478907668868487e+04,-4.219112403577963414e+04,-2.151930163748696941e+03,-2.151930163748696941e+03,-1.866462866560714362e+00,-2.145661737875358540e+03
