Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
TN3,1,408,395,13,390.7991738434538,0.989364997072035,0.9233111623581303,0.9207808199993884,9.349923621429694,60.572539020663484,390.79917384345424,5095.906860245463,0.9946682849432951
