offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
2.882205513784460891e+03,8.000000000000000000e+02,-4.218459836720239400e+04,-4.218459836720239400e+04,-4.218947798946318653e+04,-1.567316835055044066e+01,-1.567316835055044066e+01,-2.151113181069888924e+03,-2.151113181069888924e+03,-3.136036944688298522e+00,-2.147356540346427209e+03
2.832080200501252421e+03,8.000000000000000000e+02,-4.218456541582893988e+04,-4.218456541582893988e+04,-4.218954379633588542e+04,-1.565580268464009350e+01,-1.565580268464009350e+01,-2.151066820687580275e+03,-2.151066820687580275e+03,-3.178090717946986832e+00,-2.147442034543630598e+03
2.781954887218044405e+03,8.000000000000000000e+02,-4.218453432072290161e+04,-4.218453432072290161e+04,-4.218960589995957707e+04,-1.563762796009802969e+01,-1.563762796009802969e+01,-2.151017189141778545e+03,-2.151017189141778545e+03,-3.222443552715903436e+00,-2.147533380838123321e+03
2.731829573934837299e+03,8.000000000000000000e+02,-4.218450495029961166e+04,-4.218450495029961166e+04,-4.218966456354146067e+04,-1.561859283322792180e+01,-1.561859283322792180e+01,-2.150964016526555497e+03,-2.150964016526555497e+03,-3.269274871847903885e+00,-2.147631042267924386e+03
2.681704260651628829e+03,8.000000000000000000e+02,-4.218447718334379169e+04,-4.218447718334379169e+04,-4.218972002954494383e+04,-1.559864188311439648e+01,-1.559864188311439648e+01,-2.150907012768091136e+03,-2.150907012768091136e+03,-3.318781175532425465e+00,-2.147735513289577284e+03
2.631578947368420813e+03,8.000000000000000000e+02,-4.218445090821159101e+04,-4.218445090821159101e+04,-4.218977252128478722e+04,-1.557771522755092519e+01,-1.557771522755092519e+01,-2.150845867723746778e+03,-2.150845867723746778e+03,-3.371177695750041892e+00,-2.147847318693552552e+03
2.581453634085212798e+03,8.000000000000000000e+02,-4.218442602207454911e+04,-4.218442602207454911e+04,-4.218982224444032181e+04,-1.555574809726840613e+01,-1.555574809726840613e+01,-2.150780252007188210e+03,-2.150780252007188210e+03,-3.426700139384692978e+00,-2.147967011062350139e+03
2.531328320802004782e+03,8.000000000000000000e+02,-4.218440243020775961e+04,-4.218440243020775961e+04,-4.218986938847746933e+04,-1.553267036343277141e+01,-1.553267036343277141e+01,-2.150709818833683130e+03,-2.150709818833683130e+03,-3.485606489435316035e+00,-2.148095166223458818e+03
2.481203007518796767e+03,8.000000000000000000e+02,-4.218438004532738705e+04,-4.218438004532738705e+04,-4.218991412797517114e+04,-1.550840601268328101e+01,-1.550840601268328101e+01,-2.150634207269072704e+03,-2.150634207269072704e+03,-3.548178815982713896e+00,-2.148232375990605760e+03
2.431077694235588751e+03,8.000000000000000000e+02,-4.218435878697462613e+04,-4.218435878697462613e+04,-4.218995662385704782e+04,-1.548287256274852552e+01,-1.548287256274852552e+01,-2.150553047374405196e+03,-2.150553047374405196e+03,-3.614725024787865060e+00,-2.148379237294352606e+03
2.380952380952380736e+03,8.000000000000000000e+02,-4.218433858094764582e+04,-4.218433858094764582e+04,-4.218999702452839847e+04,-1.545598041145012758e+01,-1.545598041145012758e+01,-2.150465967867904055e+03,-2.150465967867904055e+03,-3.685580440832525451e+00,-2.148536336576893063e+03
2.330827067669172720e+03,8.000000000000000000e+02,-4.218431935877683281e+04,-4.218431935877683281e+04,-4.219003546692280361e+04,-1.542763210994962719e+01,-1.542763210994962719e+01,-2.150372607074032203e+03,-2.150372607074032203e+03,-3.761109084342316056e+00,-2.148704228071229409e+03
2.280701754385964705e+03,8.000000000000000000e+02,-4.218430105724548775e+04,-4.218430105724548775e+04,-4.219007207746431231e+04,-1.539772155055152325e+01,-1.539772155055152325e+01,-2.150272628089024693e+03,-2.150272628089024693e+03,-3.841704448911305469e+00,-2.148883404316635733e+03
2.230576441102756689e+03,8.000000000000000000e+02,-4.218428361794818193e+04,-4.218428361794818193e+04,-4.219010697294807323e+04,-1.536613305709329325e+01,-1.536613305709329325e+01,-2.150165739247711826e+03,-2.150165739247711826e+03,-3.927789534235477831e+00,-2.149074257011679492e+03
2.180451127819548674e+03,8.000000000000000000e+02,-4.218426698688807664e+04,-4.218426698688807664e+04,-4.219014026134666346e+04,-1.533274036441935095e+01,-1.533274036441935095e+01,-2.150051721098559938e+03,-2.150051721098559938e+03,-4.019815822596519261e+00,-2.149277026128643229e+03
2.130325814536340658e+03,8.000000000000000000e+02,-4.218425111410833051e+04,-4.218425111410833051e+04,-4.219017204254645185e+04,-1.529740547130649020e+01,-1.529740547130649020e+01,-2.149930461134553752e+03,-2.149930461134553752e+03,-4.118260824490235450e+00,-2.149491735200720541e+03
2.080200501253132643e+03,8.000000000000000000e+02,-4.218423595335561549e+04,-4.218423595335561549e+04,-4.219020240902078513e+04,-1.525997734779957682e+01,-1.525997734779957682e+01,-2.149801997411283992e+03,-2.149801997411283992e+03,-4.223623764127778735e+00,-2.149718110985728345e+03
2.030075187969924627e+03,8.000000000000000000e+02,-4.218422146177325340e+04,-4.218422146177325340e+04,-4.219023144644333661e+04,-1.522029047496289422e+01,-1.522029047496289422e+01,-2.149666571802857106e+03,-2.149666571802857106e+03,-4.336418948503042436e+00,-2.149955486505965837e+03
1.979949874686716612e+03,8.000000000000000000e+02,-4.218420759962113516e+04,-4.218420759962113516e+04,-4.219025923424831126e+04,-1.517816319036228379e+01,-1.517816319036228379e+01,-2.149524692858941762e+03,-2.149524692858941762e+03,-4.457166389015220886e+00,-2.150202688021835911e+03
1.929824561403508369e+03,8.000000000000000000e+02,-4.218419433001992002e+04,-4.218419433001992002e+04,-4.219028584614094143e+04,-1.513339580704086984e+01,-1.513339580704086984e+01,-2.149377206865921835e+03,-2.149377206865921835e+03,-4.586379358228177772e+00,-2.150457909115084476e+03
1.879699248120300808e+03,8.000000000000000000e+02,-4.218418161871827760e+04,-4.218418161871827760e+04,-4.219031135056370113e+04,-1.508576846633161495e+01,-1.508576846633161495e+01,-2.149225373624051826e+03,-2.149225373624051826e+03,-4.724548807983238952e+00,-2.150718579010982921e+03
1.829573934837092565e+03,8.000000000000000000e+02,-4.218416943388029904e+04,-4.218416943388029904e+04,-4.219033581112085812e+04,-1.503503867538694294e+01,-1.503503867538694294e+01,-2.149070940547126156e+03,-2.149070940547126156e+03,-4.872124991196886690e+00,-2.150981237682451592e+03
1.779448621553883640e+03,8.000000000000000000e+02,-4.218415774589139619e+04,-4.218415774589139619e+04,-4.219035928696583869e+04,-1.498093846730648693e+01,-1.498093846730648693e+01,-2.148916205076605820e+03,-2.148916205076605820e+03,-5.029497245784779302e+00,-2.151241436917825013e+03
1.729323308270675625e+03,8.000000000000000000e+02,-4.218414652718151046e+04,-4.218414652718151046e+04,-4.219038183315562492e+04,-1.492317110434760252e+01,-1.492317110434760252e+01,-2.148764051524119168e+03,-2.148764051524119168e+03,-5.196973704421961493e+00,-2.151493693520056695e+03
1.679197994987467609e+03,8.000000000000000000e+02,-4.218413575206340465e+04,-4.218413575206340465e+04,-4.219040350097297778e+04,-1.486140722056367736e+01,-1.486140722056367736e+01,-2.148617945254249207e+03,-2.148617945254249207e+03,-5.374763609633768979e+00,-2.151731526340984146e+03
1.629072681704259594e+03,8.000000000000000000e+02,-4.218412539658501191e+04,-4.218412539658501191e+04,-4.219042433822221938e+04,-1.479528026713933286e+01,-1.479528026713933286e+01,-2.148481866091005031e+03,-2.148481866091005031e+03,-5.562965764263180013e+00,-2.151947610127401276e+03
1.578947368421051578e+03,8.000000000000000000e+02,-4.218411543839420483e+04,-4.218411543839420483e+04,-4.219044438949805044e+04,-1.472438107677885455e+01,-1.472438107677885455e+01,-2.148360165845404481e+03,-2.148360165845404481e+03,-5.761567155617650648e+00,-2.152134072713324713e+03
1.528822055137843336e+03,8.000000000000000000e+02,-4.218410585661650839e+04,-4.218410585661650839e+04,-4.219046369643278740e+04,-1.464825129877857535e+01,-1.464825129877857535e+01,-2.148257343585376020e+03,-2.148257343585376020e+03,-5.970455611172381438e+00,-2.152282944954545201e+03
1.478696741854635775e+03,8.000000000000000000e+02,-4.218409663174103480e+04,-4.218409663174103480e+04,-4.219048229792106576e+04,-1.456637536489029117e+01,-1.456637536489029117e+01,-2.148177747178040590e+03,-2.148177747178040590e+03,-6.189449165795400276e+00,-2.152386744345181341e+03
1.428571428571427532e+03,8.000000000000000000e+02,-4.218408774551768147e+04,-4.218408774551768147e+04,-4.219050023032683384e+04,-1.447817052258506010e+01,-1.447817052258506010e+01,-2.148125228899436934e+03,-2.148125228899436934e+03,-6.418342519022556480e+00,-2.152439137274611767e+03
1.378446115288219517e+03,8.000000000000000000e+02,-4.218407918086276914e+04,-4.218407918086276914e+04,-4.219051752767305152e+04,-1.438297430798411369e+01,-1.438297430798411369e+01,-2.148102801850834112e+03,-2.148102801850834112e+03,-6.656967757008495745e+00,-2.152435590527214572e+03
1.328320802005011501e+03,8.000000000000000000e+02,-4.218407092177128652e+04,-4.218407092177128652e+04,-4.219053422181325732e+04,-1.428002863320534743e+01,-1.428002863320534743e+01,-2.148112355833455695e+03,-2.148112355833455695e+03,-6.905263035656874493e+00,-2.152373902675186855e+03
1.278195488721803486e+03,8.000000000000000000e+02,-4.218406295323895756e+04,-4.218406295323895756e+04,-4.219055034259309468e+04,-1.416845947122806137e+01,-1.416845947122806137e+01,-2.148154489959129478e+03,-2.148154489959129478e+03,-7.163340092366238920e+00,-2.152254511975747846e+03
1.228070175438595470e+03,8.000000000000000000e+02,-4.218405526118805574e+04,-4.218405526118805574e+04,-4.219056591799427406e+04,-1.404725107472131640e+01,-1.404725107472131640e+01,-7.431540184728810061e+00,-2.148228502069640854e+03,-2.148228502069640854e+03,-2.152080513156045527e+03
