SBS,JS,r_pearson,RMSD,p_rand,FDR,FDR_BH
SBS15,0.322289032358384,0.116141625530689,0.12492121401577,0.73646,1,1
SBS32,0.322735272038689,-0.0389552760717953,0.0979242133308593,0.738092,0.989388425870461,1
SBS21,0.329950107452126,-0.018635948305086,0.099042393490459,0.763605,1,1
SBS42,0.331901222137519,-0.557583970613915,0.0829003302173181,0.770166,0.997386564477244,1
SBS9,0.346087977915195,-0.245024376041901,0.0917211490913511,0.814883,1,1
SBS44,0.349675711158403,0.142089236762643,0.112594585572946,0.825231,1,1
SBS58,0.350500646616467,-0.0525261916955925,0.0903376343345476,0.82762,1,1
SBS41,0.357343951604561,-0.0097657713642741,0.108432648988899,0.846,1,1
SBS2,0.366979265956434,-0.11292030105468,0.100160596018035,0.869289,1,1
SBS22a,0.393896041093638,-0.454154796149456,0.090453761049332,0.921226,1,1
SBS85,0.400707903775289,-0.196326171084115,0.103572995150719,0.931312,1,1
SBS54,0.405143004847862,-0.0615012260350876,0.0967929158671521,0.937181,1,1
SBS88,0.408981157211673,0.0263469708068008,0.10343256767736,0.941925,1,1
SBS56,0.410338979759397,0.0311302359975044,0.121515054173537,0.943632,1,1
SBS10b,0.419471331895201,-0.0816160343118412,0.110977228285909,0.953603,1,1
SBS60,0.420604985371117,-0.197989127691787,0.127906794705796,0.954756,1,1
SBS22b,0.423429239232843,-0.526160733779461,0.0976080558940572,0.957414,1,1
SBS7d,0.423696545705692,0.0938822868363596,0.11189886552501,0.95768,1,1
SBS7b,0.428881765272344,-0.131937392491184,0.103413930815832,0.962292,0.993588002234341,1
SBS10a,0.45545813348135,0.143263498234149,0.125639049033625,0.980087,0.998468914377934,1
SBS84,0.473951945658165,-0.00502308961382835,0.118689790210757,0.987548,0.992832087183768,1
SBS43,0.478108019804845,-0.310195467370693,0.121347957771372,0.9888,0.981180516326381,1
SBS55,0.478742300756501,-0.44332903720724,0.100335180791602,0.988993,0.968790336428312,1
SBS99,0.483452743176068,-0.100287906391357,0.0943838546268752,0.990367,0.957856063093622,1
SBS90,0.485229192048075,-0.10557648671066,0.124375331123342,0.99083,0.946325065816627,1
SBS1,0.500708863594279,-0.245985825707007,0.13415964925768,0.994109,0.937735094873223,1
SBS23,0.529071491555375,-0.0326813569001699,0.102461900360602,0.9975,0.929458995724536,1
SBS51,0.540592780234786,-0.357149247793299,0.13453839841829,0.998263,0.918963083453391,1
SBS34,0.54368563013219,-0.169408611991005,0.128143382058953,0.998425,0.90817040243602,1
SBS47,0.671184962125278,-0.335051751145644,0.146461609590609,0.999994,0.898896421708224,1
SBS27,0.726909296647038,-0.343982526347705,0.158358493456297,1,0.888449468431683,1
