SBS,JS,r_pearson,RMSD,p_rand,FDR,FDR_BH
SBS12,0.265874424255582,-0.190845026137491,0.0742780209891582,0.489163,1,1
SBS37,0.266667452650782,-0.22105502801486,0.0746144979643807,0.493021,1,1
SBS35,0.273661177516006,-0.459906980176723,0.072987475709122,0.526692,1,1
SBS93,0.280151169750198,0.130779189477302,0.0842924444831633,0.557636,1,1
SBS97,0.28139661755394,-0.362593573594299,0.0741217064926345,0.563414,1,1
SBS28,0.287364496017042,0.270013642116777,0.123516996377734,0.591028,1,1
SBS7b,0.288139736854995,-0.188337556587462,0.0754960964067109,0.594503,1,1
SBS31,0.294576670573258,-0.257131386207271,0.0789755717244176,0.623672,1,1
SBS21,0.294990561485372,0.272220947417213,0.10069095086051,0.625451,1,1
SBS7c,0.298763259311836,-0.00027537911962431,0.0830728519422736,0.642103,1,1
SBS2,0.299947020066555,0.0878904466523593,0.0728225056312678,0.647196,1,1
SBS87,0.302041485171787,-0.364076579681652,0.0825337725809053,0.656011,1,1
SBS16,0.302733707293046,-0.163937240909922,0.0824618181549315,0.658858,1,1
SBS98,0.312120343814968,-0.510121778137229,0.0800900127357664,0.697286,1,1
SBS42,0.312124708990043,-0.0772129354558264,0.086914932800787,0.6973,1,1
SBS20,0.318158479288456,0.479840133586661,0.0749147196046074,0.720855,1,1
SBS85,0.321921287020755,-0.251567033537225,0.094819510200836,0.735073,1,1
SBS86,0.327143259714553,-0.250533133656207,0.0842995812484268,0.753794,1,1
SBS11,0.334791313179513,-0.0611597129421905,0.0786140422991648,0.77969,1,1
SBS32,0.337733400717969,-0.245865744232722,0.0909523794796362,0.78924,1,1
SBS33,0.348384755527279,-0.245691007459711,0.103838256113013,0.821616,1,1
SBS8,0.368686212550758,-0.490260745460812,0.0918337379579965,0.87318,1,1
SBS92,0.368734113330403,-0.43177103016622,0.0865796674014537,0.873302,1,1
SBS44,0.36884782834256,0.242679269080782,0.109586252781698,0.873582,1,1
SBS58,0.377774937501179,-0.0816748582861747,0.0963507729160638,0.892624,1,1
SBS10a,0.378150560024363,0.193393121346423,0.12438323246716,0.893354,1,1
SBS10d,0.379342636958661,-0.13040352063968,0.100278218535968,0.895636,1,1
SBS41,0.380057307096306,0.0385375713836295,0.115348208669145,0.896972,1,1
SBS22b,0.38319430574442,-0.554769601737382,0.091723149599844,0.902897,1,1
SBS88,0.39855420861478,0.117802142250059,0.129326954865037,0.928243,1,1
SBS90,0.403332429868385,-0.0422629950755672,0.0998747956398388,0.934882,1,1
SBS27,0.405613415232163,-0.135541916786839,0.101824115909687,0.937785,1,1
SBS89,0.40573671433323,-0.331050236663803,0.1170242001382,0.937941,1,1
SBS96,0.416127241963462,-0.641346534707374,0.0963450509257196,0.950179,1,1
SBS25,0.418525709549575,-0.24108611053512,0.0857334151922813,0.952648,1,1
SBS47,0.420533286515234,0.207119662728724,0.124991552760185,0.954678,1,1
SBS48,0.424533631010907,-0.468516523529985,0.0955593321138536,0.958458,1,1
SBS30,0.430875633468631,0.103460735272743,0.153188078580195,0.963924,1,1
SBS4,0.436100973441619,-0.477018773315698,0.101080377826755,0.968036,1,1
SBS1,0.455630891964889,-0.307233190407567,0.0992021097037941,0.980179,1,1
SBS23,0.458494997820035,0.192186792813791,0.0875400766913866,0.98161,1,1
SBS57,0.464929788683636,0.139572289747087,0.177132123572165,0.984374,1,1
SBS10b,0.467325970846983,0.156924234324811,0.171300053041809,0.98532,1,1
SBS50,0.469778267400257,-0.00156631594376774,0.115960293912564,0.986165,1,1
SBS43,0.483388516902476,-0.18869579793902,0.123299402190754,0.990359,1,1
SBS7d,0.500189947902958,-0.0769566050471959,0.112901960985924,0.994023,1,1
SBS54,0.505763640479271,-0.00510399280230368,0.124179549133284,0.994877,1,1
SBS51,0.527947094708514,-0.307207693311273,0.152536815348305,0.997391,1,1
SBS91,0.537271039414897,-0.364959084304969,0.129522175399254,0.998064,1,1
SBS13,0.55013262248184,-0.263879542158793,0.118974852738103,0.998723,1,1
SBS34,0.551398977768439,-0.401888200522526,0.118711530010091,0.998776,1,1
SBS22a,0.563341834895703,-0.61065352249556,0.111466044051853,0.99919,1,1
SBS60,0.579255985756242,-0.221186471557209,0.189078354540043,0.999529,1,1
SBS56,0.607888965409454,0.00232239559538042,0.142459377120732,0.999866,1,1
SBS99,0.650365803335009,-0.292546979505743,0.143149306058051,0.999982,1,1
SBS55,0.727739840562199,-0.454151616354319,0.145871854551242,1,0.994966750376551,1
