SBS,JS,r_pearson,RMSD,p_rand,FDR,FDR_BH
SBS40c,0.286155940043459,-0.402985591538233,0.106228231798304,0.233623,0.305622519526993,0.467246
SBS51,0.305176142010569,0.00611686295772528,0.124998862553432,0.298259,0.381310787350371,0.582960772727273
SBS40a,0.312553821991708,-0.397082808565103,0.109592221208818,0.325363,0.406718437853295,0.621804844444445
SBS40b,0.321788695885052,-0.22811549951624,0.112590515778718,0.360665,0.441046498197274,0.663436936170213
SBS8,0.32227828296226,-0.0139163894502929,0.113968389383744,0.362576,0.433949713811587,0.663436936170213
SBS30,0.326901235053038,-0.216440048297791,0.113986488502185,0.380823,0.446293070139944,0.682307875
SBS21,0.329358774959468,0.133399352172856,0.112101195353182,0.390722,0.448549106650624,0.685756979591837
SBS10d,0.340807641948336,-0.339313009829752,0.120502420812562,0.437601,0.492318904149322,0.735053576923077
SBS22a,0.341203118488697,-0.00956167820346211,0.108026010543883,0.439249,0.484483305005275,0.735053576923077
SBS17a,0.342467613152872,-0.139171973916583,0.116612246271773,0.444451,0.48079368505361,0.735053576923077
SBS15,0.347013541049591,0.0993466933763925,0.126754493574685,0.463639,0.49208746418754,0.746943444444444
SBS4,0.348281699486947,-0.301780336457565,0.11491515033448,0.469011,0.48857076879263,0.746943444444444
SBS3,0.351687419117568,-0.321841324665229,0.113638369465949,0.483291,0.494292736794124,0.755691381818182
SBS44,0.354217451090202,-0.0491589884753612,0.11971345778161,0.493926,0.49614894424956,0.758529214285714
SBS24,0.362991094054993,-0.265260480208454,0.123294863743912,0.530929,0.523962013984572,0.801050771929825
SBS34,0.381893174634185,-0.0157372212636844,0.142652048008507,0.609498,0.591129321635233,0.903738413793103
SBS23,0.401197991051426,-0.232517528850118,0.129062348208065,0.685628,0.653694369625413,0.989063066666667
SBS16,0.402379378760753,-0.312827090593588,0.130412736904258,0.690044,0.646939612978518,0.989063066666667
SBS31,0.415879398998765,-0.108739746463519,0.168136802597973,0.738663,0.681168758934285,1
SBS55,0.428991290356778,-0.135108656785981,0.140703151621649,0.782178,0.709662926497316,1
SBS97,0.435568246158472,-0.281506322948594,0.136048008768796,0.802273,0.716341047849143,1
SBS10a,0.436167867987642,-0.107655950415403,0.132473927860369,0.804043,0.706703939220841,1
SBS11,0.455302431188485,-0.297615715505288,0.126512727601409,0.855255,0.740151248368031,1
SBS90,0.457582208266632,-0.383055599749641,0.139659026888445,0.860593,0.733486431632056,1
SBS54,0.457845669488862,-0.0189394896715221,0.154374317880662,0.861202,0.723050178729237,1
SBS58,0.458763493263908,-0.103098596406269,0.170974593809008,0.863349,0.714193163034519,1
SBS42,0.45901792431891,-0.220166891880963,0.136597360899383,0.863932,0.704317826386568,1
SBS13,0.460979358355247,-0.238083661014222,0.131604712396541,0.86843,0.697870737972321,1
SBS7c,0.473391038353599,-0.259797635437415,0.136693182120993,0.894137,0.70840876943847,1
SBS19,0.475880244306223,-0.507432595677279,0.131336808708833,0.898966,0.702342551248962,1
SBS84,0.479419058693172,-0.284742228316961,0.13710514713529,0.905257,0.697569112598292,1
SBS12,0.490719311843604,-0.356371368489181,0.12803778726609,0.923913,0.702324096190601,1
SBS91,0.501603071060129,-0.101643223029475,0.166441672032879,0.939043,0.704307684715973,1
SBS43,0.502685193035012,0.152736223809538,0.122694272649828,0.940447,0.69607966060304,1
SBS35,0.524940770864217,-0.166184285666487,0.175825964294362,0.963776,0.704082569443511,1
SBS7b,0.534505980050707,-0.275757968363835,0.153138179784035,0.971205,0.700413515239386,1
SBS99,0.539814304526762,-0.249195153559128,0.14679733217112,0.974728,0.694056077157132,1
SBS50,0.558230395435502,-0.224175258418219,0.162819206672741,0.98443,0.692202341304803,1
SBS47,0.599585043497028,-0.253689378963565,0.185384277886396,0.995467,0.691321493522459,1
SBS7a,0.645582697313203,-0.325606989946552,0.166460812711166,0.999131,0.685404249006008,1
SBS10b,0.648341445212836,-0.131292303451976,0.195857758139467,0.999214,0.677202618519298,1
SBS7d,0.651183670318017,-0.325342563638892,0.169051537102324,0.999302,0.669199613284141,1
SBS85,0.672857744535679,-0.253645640721051,0.205250241529884,0.999699,0.661589406733495,1
SBS2,0.814893717851609,-0.286671645675692,0.199691443704472,1,0.654093388765217,1
