SBS,JS,r_pearson,RMSD,p_rand,FDR,FDR_BH
SBS31,0.073898103119655,0.627658269147219,0.0682712893924129,0.012946,0.901304947180629,0.291985176470588
SBS30,0.0749915180711852,0.55861192833337,0.06326835547891,0.013709,0.47721263405296,0.291985176470588
SBS52,0.081150295772262,0.630581709224483,0.0603966560862815,0.018541,0.430276920172924,0.291985176470588
SBS96,0.0834042606226184,0.469899738531033,0.0702618270277344,0.020484,0.356525771243009,0.291985176470588
SBS5,0.0860358052335027,0.501067418749221,0.0663838053387273,0.022999,0.320239649006755,0.291985176470588
SBS8,0.0902156063720773,0.377012906392832,0.070610034346561,0.02743,0.318280996719252,0.291985176470588
SBS19,0.099944385555356,0.430323571679448,0.0709488724280399,0.040135,0.399173203582955,0.291985176470588
SBS53,0.102338760776114,0.349171999150671,0.0716858820949468,0.043822,0.381362828241827,0.291985176470588
SBS95,0.103585500113259,0.38930407376128,0.0740408798111521,0.045798,0.35427471351922,0.291985176470588
SBS36,0.105827697120144,0.309267547490817,0.0751074214567785,0.049377,0.343764362559384,0.291985176470588
SBS3,0.106650687065884,0.209781290295645,0.0759689920715175,0.050719,0.321006738592856,0.291985176470588
SBS40a,0.108271457953987,0.238680056562516,0.0758441622478173,0.053518,0.310495121808621,0.291985176470588
SBS89,0.108827058833927,0.538224910954682,0.0864912921249768,0.054513,0.29193951553588,0.291985176470588
SBS4,0.109421603145397,0.479103738429511,0.0800823778336845,0.055616,0.276571781368751,0.291985176470588
SBS12,0.110264814522409,0.352209977284416,0.0773951566061525,0.057132,0.265169958506224,0.291985176470588
SBS98,0.110435002050905,0.300836155041313,0.0776871625654157,0.05745,0.249980540396296,0.291985176470588
SBS45,0.110592127030988,0.544234448686083,0.089672055455368,0.057718,0.236373346940556,0.291985176470588
SBS92,0.114703613902816,0.339745134233623,0.0726517523484728,0.065547,0.253522475294165,0.313157272727273
SBS24,0.116622456418974,0.213470140669803,0.0806259350598933,0.069382,0.254231503513731,0.313157272727273
SBS37,0.120088252453526,0.100138810418537,0.079316544661104,0.07656,0.266506669072103,0.313157272727273
SBS39,0.120708651787027,0.109493915256177,0.0775978670384291,0.077941,0.258394241605075,0.313157272727273
SBS42,0.121704370864025,0.402925676837914,0.0742304548064271,0.08011,0.253512981611169,0.313157272727273
SBS11,0.136632052879464,0.550569700994705,0.0721203958060748,0.116897,0.353843874591359,0.43110725
SBS29,0.137862575322597,-0.0126573065233901,0.0908859327249351,0.120309,0.348998071767194,0.43110725
SBS40c,0.141480279490355,-0.00980236038739084,0.0942168617727971,0.1308,0.364253629201997,0.439491851851852
SBS38,0.142309040070795,-0.0555756919837437,0.0876756200554757,0.133228,0.35674534309077,0.439491851851852
SBS48,0.14391319794157,0.487994890174318,0.0827066760187482,0.13798,0.35578573279315,0.439491851851852
SBS97,0.145883695711028,-0.0765392186645958,0.0845417045113476,0.14389,0.357773964516951,0.441947857142857
SBS40b,0.152314102709123,-0.173905678395996,0.0920698522647167,0.164033,0.393794260511515,0.4860806
SBS26,0.154016049653716,0.0643875202321257,0.100564806391723,0.169563,0.393501134864795,0.4860806
SBS22a,0.159787050310879,0.42908808242941,0.0877088861363299,0.189009,0.424479716643485,0.5208778125
SBS94,0.161180227554927,-0.114756500726447,0.0942856702247843,0.193815,0.421670830608425,0.5208778125
SBS54,0.163407514040703,0.248521468267458,0.0925242005743975,0.201649,0.425420373893484,0.525509515151515
SBS16,0.168786082404802,0.39066978539216,0.0897351009643442,0.221169,0.452878276876329,0.559427470588235
SBS57,0.172575690862631,-0.231065016180267,0.0975764731691519,0.235195,0.467838752294471,0.577907714285714
SBS50,0.174645013722216,0.414744333501093,0.0961829118459393,0.243022,0.469979854081335,0.580552555555556
SBS59,0.179221370034221,0.0395310199529485,0.0938152303092869,0.260854,0.49083093743211,0.601207894736842
SBS93,0.180424253330543,-0.312704523788273,0.102202368294499,0.26565,0.486701153818156,0.601207894736842
SBS46,0.186660027047171,-0.0282951339318624,0.101692358907464,0.290231,0.518102089003199,0.639996564102564
SBS86,0.190997938214342,-0.285250343575626,0.109741539312576,0.307691,0.535538816049272,0.653144829268293
