SBS,JS,r_pearson,RMSD,p_rand,FDR,FDR_BH
SBS11,0.160421941073613,0.182530860151104,0.0960526119679333,0.191206,0.224204165547177,0.382719545454546
SBS37,0.160695658950337,0.108148193251263,0.0876038904759569,0.192193,0.220120536007599,0.382719545454546
SBS19,0.161733112216341,0.132693342105861,0.0877136519295472,0.19581,0.219166232604827,0.382719545454546
SBS47,0.164709650958828,0.210488311201882,0.12896697149672,0.206316,0.225793713818757,0.383029361702128
SBS92,0.16479276328425,0.452427379707334,0.0864620705093914,0.20662,0.221210622004429,0.383029361702128
SBS28,0.165542385755791,0.132818232703228,0.0938944943186634,0.20933,0.219343650404855,0.383029361702128
SBS18,0.167512408757939,-0.134478769031432,0.0997135634298748,0.216471,0.222100705156442,0.387843875
SBS56,0.173432288046404,0.38557169559947,0.0979147775096511,0.238403,0.239611185298774,0.4168334
SBS60,0.174468384274551,0.419962471726044,0.086446930649748,0.242345,0.238701699421596,0.4168334
SBS51,0.177411224736662,0.101786181159945,0.124596498086823,0.25382,0.245102146741821,0.428010196078431
SBS8,0.19076686590653,0.117525958181838,0.106215827420811,0.306789,0.290554691039047,0.507381807692308
SBS94,0.196066155163472,-0.0783477313990111,0.109366311064347,0.328504,0.3052504015085,0.533044226415094
SBS54,0.199980331567607,0.514489940640053,0.115208214964599,0.344801,0.314460577942014,0.549127518518519
SBS22a,0.207100422521662,0.645046932650714,0.129506432660044,0.37503,0.335810886936472,0.586410545454545
SBS10a,0.213080202126657,-0.203145131016939,0.113649901047371,0.400081,0.351844973835602,0.614410107142857
SBS48,0.222959688353566,0.0978146364528885,0.109522253311659,0.441681,0.381614891132187,0.666395894736842
SBS86,0.226803567268791,-0.323712130349277,0.115909570687344,0.457799,0.388721263336848,0.666554983606557
SBS34,0.227813560897821,0.344392702061316,0.11074688798106,0.462051,0.385681985513187,0.666554983606557
SBS22b,0.22925399869879,0.4723371081138,0.123391324317197,0.467936,0.384084392156306,0.666554983606557
SBS87,0.230390351627816,-0.120082840194277,0.106502961737498,0.472789,0.381705994156945,0.666554983606557
SBS50,0.251276152128245,0.130009384120885,0.161354102107011,0.557843,0.443110202498709,0.773782225806452
SBS16,0.259564694826676,0.489263969716806,0.134052323489038,0.590128,0.461314518742524,0.805571555555556
